name,brief,time,video_url,length,place,longitude,latitude,title
0153.mp4,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-03-02 21:21:40,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/03/02/325e8aa9c9c04d5da772316593fd21b3_h2642000000nero_aac16.mp4,00:02:00,大熊猫国家公园体制试点区,,,《秘境之眼》 大熊猫 20210302
0154.mp4,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-03-04 19:00:12,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/03/04/08750209d1a046fd95434a591bc97e82_h2642000000nero_aac16.mp4,00:01:59,四川雪宝顶国家级自然保护区,东经103°50’30”-104°18’20”,北纬32°14’47”-32°28’42”,《秘境之眼》 大熊猫 20210304
0155.mp4,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-03-05 20:38:32,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/03/05/2ec85ad33546417aac75e3b4fbc8afd5_h2642000000nero_aac16.mp4,00:02:00,四川雪宝顶国家级自然保护区,东经103°50’30”-104°18’20”,北纬32°14’47”-32°28’42”,《秘境之眼》 大熊猫 20210305
0156.mp4,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-07-01 19:01:44,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/07/01/fa75e9d914f842a6989f476134dac91f_h2642000000nero_aac16.mp4,00:02:00,大熊猫国家公园,东经102°11’10”-108°30’52”,北纬28°51’03”-34°10’07”,《秘境之眼》 大熊猫 20210701
0157.mp4,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-09-20 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/09/20/ce9c1b565f95415fb1488a26dd647db1_h2642000000nero_aac16.mp4,00:01:59,四川雪宝顶国家级自然保护区,东经103°50’30”-104°18’20”,北纬32°14’47”-32°28’42”,《秘境之眼》 大熊猫 20210920
0158.mp4,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2021-10-22 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/10/22/b0a27c7eb88d46ab953834a6930d0a57_h2642000000nero_aac16.mp4,00:02:00,大熊猫国家公园甘肃白水江片区,东经104°16’-105°25’,北纬32°36’-33°00’,《秘境之眼》 大熊猫 20211022
0159.mp4,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-01-09 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/09/e651ef6888f94aff99b25c2557c0b800_h2642000000nero_aac16.mp4,00:02:00,大熊猫国家公园四川唐家河片区,东经104.6°-104.87°,北纬32.5°-32.68°,《秘境之眼》 大熊猫 20220109
0160.mp4,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-03-20 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/03/20/f98acac8eca2490982384a2753be1299_h2642000000nero_aac16.mp4,00:02:00,大熊猫国家公园雪宝顶片区,东经103°50’30”-104°18’20”,北纬32°14’47”-32°28’42”,《秘境之眼》 大熊猫 20220320
0161.mp4,大熊猫国家公园内，广袤的原始森林为动植物繁衍生息创造了良好的生存条件。,2021-10-18 20:15:05,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/10/18/db9797b8871f499dbe5d8ef32bf9fc5a_h2642000000nero_aac16.mp4,00:01:59,大熊猫国家公园,东经102°11’10”-108°30’52”,北纬28°51’03”-34°10’07”,《秘境之眼》 大熊猫/四川羚牛/蓝马鸡/毛冠鹿 20211018
0162.mp4,大熊猫国家公园为众多野生动物提供了优裕的生存条件。,2022-02-16 20:31:12,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/02/16/ee0ccc6fd586453f8c813b712ac67caf_h2642000000nero_aac16.mp4,00:02:00,大熊猫国家公园,东经102°11’10”-108°30’52”,北纬28°51’03”-34°10’07”,《秘境之眼》 大熊猫/小熊猫/川金丝猴/四川羚牛/黑熊 20220216
0163.mp4,短暂且美好的成长时光弥足珍贵，野生动物们在成年之前尽情享受着快乐的童年时光。,2021-10-02 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/10/02/a0973506ae064bfd944fea1ef0f036bd_h2642000000nero_aac16.mp4,00:01:58,海南热带雨林国家公园体制试点区,东经108°44’32”-110°04’.431”,北纬18°33’16”-19°14’16”,《秘境之眼》 大熊猫/川金丝猴/四川羚牛/海南长臂猿 20211002
0164.mp4,中国地大物博，生态系统类型丰富。,2021-10-06 19:05:35,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/10/06/5b77cc8ff26a41ce9ba1e75e998ee32e_h2642000000nero_aac16.mp4,00:02:00,祁连山国家公园体制试点区,东经94°50’8”-102°59’8”,北纬36°45’10”-39°47’14”,《秘境之眼》 大熊猫/川金丝猴/荒漠猫/白唇鹿 20211006
0165.mp4,中国不断推进生物多样性的保护工作。,2022-05-22 19:04:41,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/05/22/4c18d9a0406f4a95bcf442d51ed4626b_h2642000000nero_aac16.mp4,00:02:00,大熊猫国家公园,东经102°11’10”-108°30’52”,北纬28°51’03”-34°10’07”,《秘境之眼》 大熊猫/白头叶猴/长江江豚/朱鹮 20220522
0166.mp4,食物是野生动物们赖以生存的资源。,2021-10-05 19:07:18,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/10/05/27b6e265bfb6457298a679ec54c3cd1f_h2642000000nero_aac16.mp4,00:01:59,祁连山国家公园体制试点区,东经94°50’8”-102°59’8”,北纬36°45’10”-39°47’14”,《秘境之眼》 大熊猫/白马鸡/四川羚牛/黄喉貂/小麂/赤狐 20211005
0167.mp4,动物们都各自有一套奇妙的“语言系统”，它们会运用各种不同的方式来表达它们的“所思所想”。,2021-10-07 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/10/07/d9e00ce654be44dcbcab64f136810c34_h2642000000nero_aac16.mp4,00:01:59,东北虎豹国家公园体制试点区,东经129°05’0”-131°18’48”,北纬42°31’06”-44°14’49”,《秘境之眼》 大熊猫/红嘴相思鸟/豹/雪豹 20211007
0168.mp4,对动物而言，“吃”是个永恒的主题。,2021-10-08 20:44:47,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/10/08/c48aea0701514b23b5ea24ae97bd6830_h2642000000nero_aac16.mp4,00:01:58,武夷山国家公园体制试点区,东经117°24’13”-117°59’19”,北纬27°31’20”-27°55’49”,《秘境之眼》 大熊猫/野牦牛/川金丝猴/中华鬣羚/白鹇/小麂/藏狐 20211008
0169.mp4,大熊猫国家公园里“热闹非凡”，这里有万余种野生动植物。,2021-10-13 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/10/13/5aa8520e578848c3ad624c1081b6e681_h2642000000nero_aac16.mp4,00:01:58,大熊猫国家公园,东经102°11’10”-108°30’52”,北纬28°51’03”-34°10’07”,《秘境之眼》 大熊猫/野猪/中华斑羚/川金丝猴 20211013
0170.mp4,每一种野生动物都有一片专属的生活领域，它们用各自独特的方式来守护家园。,2020-10-10 21:31:45,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/10/10/905bf2e644c546ad8abee0cf0f699bde_h2642000000nero_aac16.mp4,00:01:40,四川雪宝顶国家级自然保护区,东经103°50’30”-104°18’20”,北纬32°14’47”-32°28’42”,《秘境之眼》 大熊猫/雪豹/云猫 20201010
0171.mp4,孩子的成长总是少不了父母的百般呵护。,2020-05-22 21:50:28,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/05/22/6c0d0545777743b4bab7c4acaa067921_h2642000000nero_aac16.mp4,00:01:37,甘肃白水江国家级自然保护区,东经104°16’-105°25’,北纬32°36’-33°00’,《秘境之眼》 大熊猫/雪豹/华北豹/东北虎 20200522
0172.mp4,国家公园体制试点区里的多彩生活——好奇动物。,2021-10-03 19:02:17,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/10/03/1ca6e24c9df3456086a2589abb7c1c6b_h2642000000nero_aac16.mp4,00:02:00,祁连山国家公园体制试点区,东经94°50’8”-102°59’8”,北纬36°45’10”-39°47’14”,《秘境之眼》 大熊猫/雪豹/川金丝猴/白唇鹿/棕熊 20211003
0173.mp4,大熊猫国家公园地处全球多样性保护热点地区，养育着许多藏在大山深处的精灵们。,2022-01-02 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/02/562de008501b49c19c0f840672faaec1_h2642000000nero_aac16.mp4,00:02:00,大熊猫国家公园,东经102°11’10”-108°30’52”,北纬28°51’03”-34°10’07”,《秘境之眼》 大熊猫/黑熊/川金丝猴/四川羚牛/藏酋猴 20220102
0174.mp4,野生动物用声音和肢体语言等多种多样的方式进行交流、表达爱意。,2021-05-23 20:23:26,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/05/23/8ca0fd3a26e64a21884cd234842a551c_h2642000000nero_aac16.mp4,00:01:59,四川雪宝顶国家级自然保护区,东经103°50’30”-104°18’20”,北纬32°14’47”-32°28’42”,《秘境之眼》 大熊猫/黑鹳/红腹锦鸡/小麂 20210523
0175.mp4,大鵟，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-09-28 19:01:27,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/09/28/f5483cb3b5384f03bad4b872fcb44d7b_h2642000000nero_aac16.mp4,00:01:40,祁连山国家公园,东经94°50’8”-102°59’8”,北纬36°45’10”-39°47’14”,《秘境之眼》 大鵟 20200928
0176.mp4,大鵟，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-06-08 20:25:51,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/06/08/f4b1325a974f4b5ba96cac0583a50ad0_h2642000000nero_aac16.mp4,00:02:00,青海湖国家级自然保护区,东经99°34’-100°48’,北纬36°31’-37°15’,《秘境之眼》 大鵟 20220608
0177.mp4,大鸨，国家一级重点保护野生动物。,2019-11-17 18:54:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2019/11/17/60dc5b2c79294a77bcf9a715b3482b77_h2642000000nero_aac16.mp4,00:01:39,内蒙古图牧吉国家级自然保护区,东经122°44’13”-123°10’24”,北纬46°04’12”-46°25’47”,《秘境之眼》 大鸨 20191117
0178.mp4,大鸨，国家一级重点保护野生动物。,2020-06-29 21:35:58,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/06/29/175b5c07b9a0457089c84709e1f8a7f2_h2642000000nero_aac16.mp4,00:01:39,内蒙古自治区巴彦淖尔市临河区黄河北岸,,,《秘境之眼》 大鸨 20200629
0179.mp4,大鸨，国家一级重点保护野生动物。,2022-05-02 18:19:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/05/02/de1d188c992d4907849fae1e29f5e7fb_h2642000000nero_aac16.mp4,00:02:00,内蒙古罕山国家级自然保护区,东经119°33’15”-120°02’09”,北纬45°00’19”-45°26’10”,《秘境之眼》 大鸨 20220502
0180.mp4,安徽麝，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》极危物种。,2022-05-29 18:55:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/05/29/1ad1d23eac6d41e7846a3fc10c7c2b3c_h2642000000nero_aac16.mp4,00:01:59,湖北大别山国家级自然保护区,东经115°30’-116°4’,北纬30°31’-31°13’,《秘境之眼》 安徽麝 20220529
0181.mp4,寿带，国家保护的有重要生态、科学、社会价值的陆生野生动物。,2020-01-06 18:54:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/01/06/5337e930b27741098de95d7cd8471f8a_h2642000000nero_aac16.mp4,00:01:39,江苏省高邮市高邮湖湿地自然保护区,东经119°06’-119°25’,北纬32°42’-33°41’,《秘境之眼》 寿带 20200106
0182.mp4,神农架国家公园体制试点区为众多野生动物创造了优良的栖息环境。,2022-02-07 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/02/07/7f11c55ad3f34fff880d775e28014e59_h2642000000nero_aac16.mp4,00:02:00,神农架国家公园体制试点区,东经109°56’3.347”-110°36’26.779”,北纬31°21’24.223”-31°36’27.317”,《秘境之眼》 小天鹅/雉鸡/黑熊/中华斑羚/猪獾/小麂 20220207
0183.mp4,小熊猫，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-08-16 18:56:19,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/08/16/4a3fe590a0f141b083fba473caab970e_h2642000000nero_aac16.mp4,00:02:00,云南高黎贡山国家级自然保护区,东经98°08’-98°50’,北纬24°40’-28°30’,《秘境之眼》 小熊猫 20210816
0184.mp4,小熊猫，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-03-25 18:55:47,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/03/25/25af2b94b66144dea0eea133777bd6e7_h2642000000nero_aac16.mp4,00:01:59,云南高黎贡山国家级自然保护区,东经98°08’-98°50’,北纬24°40’-28°30’,《秘境之眼》 小熊猫 20220325
0185.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-01-18 19:56:47,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/01/18/88b6c1fd8c6e4c5cadaf3b164e4e1f2c_h2642000000nero_aac16.mp4,00:01:39,神农架国家公园,东经109°56’3.347”-110°36’26.779”,北纬31°21’24.223”-31°36’27.317”,《秘境之眼》 小麂 20200118
0186.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-04-19 18:57:48,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/04/19/18d347b5f22a4c7687ff36d1a9277e28_h2642000000nero_aac16.mp4,00:01:39,安徽牯牛降国家级自然保护区,东经117°24’53”-117°34’20”,北纬0°00’23”-30°04’33”,《秘境之眼》 小麂 20200419
0187.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-04-24 18:56:31,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/04/24/75fb823cddd94f91bd14b97b6be21af3_h2642000000nero_aac16.mp4,00:01:39,河南内乡宝天曼国家级自然保护区,东经111°47’-112°04’,北纬33°20’-33°36’,《秘境之眼》 小麂 20200424
0188.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-06-05 20:24:13,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/06/05/78ed02263a26484ca7859d6478c94dff_h2642000000nero_aac16.mp4,00:01:39,浙江江山仙霞岭省级自然保护区,东经118°33’42”-118°41’5”,北纬28°15’26”-28°21’11”,《秘境之眼》 小麂 20200605
0189.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-07-05 19:03:26,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/07/05/be4e7275458548b1b8e94a20a15fbc8b_h2642000000nero_aac16.mp4,00:01:39,广东车八岭国家级自然保护区,东经114°09’04”-114°16’46”,北纬24°40’29”-24°46’21”,《秘境之眼》 小麂 20200705
0190.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-07-14 20:25:29,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/07/14/7ecee593deca43be9d867b8aff12c14c_h2642000000nero_aac16.mp4,00:01:39,湖北大老岭国家级自然保护区,东经110°52’47”-111°00’21”,北纬30°00’13”-31°04’07”,《秘境之眼》 小麂 20200714
0191.mp4,在福建龙栖山国家级自然保护区，两只小麂依偎在一起，它俩给对方理毛，这是它们求偶时表达爱意的方式之一。小麂是国家保护的有重要生态、科学、社会价值的陆生野生动物。,2020-08-25 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/08/25/90130ddc76cd4359a3b6f0e80bb95934_h2642000000nero_aac16.mp4,00:01:40,福建龙栖山国家级自然保护区,东经117°11’-117°21’,北纬26°27’-26°37’,《秘境之眼》 小麂 20200825
0192.mp4,在福建龙栖山国家级自然保护区，小麂在森林中寻觅美食，鲜嫩多汁的树叶常受到小麂的青睐。小麂是国家保护的有重要生态、科学、社会价值的陆生野生动物。,2020-08-26 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/08/26/ec574ba57c26426baac7633d4a3bf037_h2642000000nero_aac16.mp4,00:01:40,福建龙栖山国家级自然保护区,东经117°11’-117°21’,北纬26°27’-26°37’,《秘境之眼》 小麂 20200826
0193.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-09-26 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/09/26/a5ecd7cc97f043b5a8ea6e6950d268e6_h2642000000nero_aac16.mp4,00:01:40,湖北五峰后河国家级自然保护区,东经110°30’1.26”-110°43’11.838”,北纬30°02’55.246”-30°08’55.007”,《秘境之眼》 小麂 20200926
0194.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-10-28 18:56:45,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/10/28/42c0b3d014f041e5a1956251510eec31_h2642000000nero_aac16.mp4,00:01:40,福建君子峰国家级自然保护区,东经116°47’21”-117°31’22”,北纬26°19’03”-26°39’18”,《秘境之眼》 小麂 20201028
0195.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-11-07 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/11/07/78b5b799e6b0402b85f0b8e696287023_h2642000000nero_aac16.mp4,00:01:40,四川王朗国家级自然保护区,东经103°57’0.94”-104°11’.259”,北纬32°48’56”-33°02’,《秘境之眼》 小麂 20201107
0196.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-12-11 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/12/11/08060ca7d23945f482a0611a965eaaad_h2642000000nero_aac16.mp4,00:01:40,浙江江山仙霞岭省级自然保护区,东经118°33’42”-118°41’5”,北纬28°15’26”-28°21’11”,《秘境之眼》 小麂 20201211
0197.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2020-12-23 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2020/12/23/b0fbbaa2f4b54bf4a98a8af22e6fcc79_h2642000000nero_aac16.mp4,00:01:40,湖北巴东金丝猴国家级自然保护区,东经110°15’51”-110°29’59”,北纬31°1K’50”-31°24’40”,《秘境之眼》 小麂 20201223
0198.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-01-14 21:33:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/14/0e34500911b349cdae1cd20d351dced9_h2642000000nero_aac16.mp4,00:01:40,浙江清凉峰国家级自然保护区,东经118°50’57”-119°13’23”,北纬30°00’42”-30°19’33”,《秘境之眼》 小麂 20210114
0199.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-01-19 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/01/19/3d9c7f4c1099458797e42645873b4859_h2642000000nero_aac16.mp4,00:01:40,湖北南河国家级自然保护区,东经111°15’7.9”-111°30’56.6”,北纬31°53’11.9”-32°10’25.4”,《秘境之眼》 小麂 20210119
0200.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-04-17 20:01:43,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/04/17/4541508e95b84f0398d3a4c70bfc02ff_h2642000000nero_aac16.mp4,00:01:59,重庆阴条岭国家级自然保护区,东经109°41’19”-109°57’42”,北纬31°23’52”-31°33’37”,《秘境之眼》 小麂 20210417
0201.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-04-29 21:11:37,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/04/29/b870f0f0a4124a9fa3302606d78aaabe_h2642000000nero_aac16.mp4,00:01:59,湖北五峰后河国家级自然保护区,东经110°30’1.26”-110°43’11.838”,北纬30°25’5.246”-30°85’5.007”,《秘境之眼》 小麂 20210429
0202.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-05-21 19:11:34,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/05/21/bd0db7c6ee034b63abd8f66e91ee6343_h2642000000nero_aac16.mp4,00:02:00,福建汀江源国家级自然保护区,东经116°02’02”-116°30’08”,北纬25°35’12”-26°01’31”,《秘境之眼》 小麂 20210521
0203.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-06-02 19:55:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/06/02/7c3a8445fa6a473e89d286c66dfd5753_h2642000000nero_aac16.mp4,00:02:00,重庆五里坡国家级自然保护区,东经109°47’-110°10’,北纬31°15’-31°29’,《秘境之眼》 小麂 20210602
0204.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-06-10 19:19:28,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/06/10/6f360fba9ec54cdfae243cd72aa06bfc_h2642000000nero_aac16.mp4,00:01:59,安徽清凉峰国家级自然保护区,东经118°45’49”-118°53’38”,北纬30°03’34”-30°09’40”,《秘境之眼》 小麂 20210610
0205.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-07-08 20:08:03,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/07/08/2af52d251f3e49748f4ba56d4b6444d8_h2642000000nero_aac16.mp4,00:02:00,湖北南河国家级自然保护区,东经111°15’7.9”-111°30’56.6”,北纬31°53’11.9”-32°10’25.4”,《秘境之眼》 小麂 20210708
0206.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-07-14 19:59:09,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/07/14/5f1db8ed3d5d487ba7a8b67d7fc0b185_h2642000000nero_aac16.mp4,00:02:00,江西武夷山国家级自然保护区,东经117°39’30”-117°55’47”,北纬27°48’11”-28°00’35”,《秘境之眼》 小麂 20210714
0207.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-07-30 18:55:11,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/07/30/9bbb46ad83354e978316c062dff09840_h2642000000nero_aac16.mp4,00:02:00,河南连康山国家级自然保护区,东经114°45’56”-114°55’41”,北纬31°31’12”-3°40’9”,《秘境之眼》 小麂 20210730
0208.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-08-15 21:29:26,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/08/15/ad3a8df3b4634fc6b21c8d083016ef87_h2642000000nero_aac16.mp4,00:01:59,广东兴宁铁山渡田河省级自然保护区,东经115°28’30”-115°49’05”,北纬24°18’01”-24°37’30”,《秘境之眼》 小麂 20210815
0209.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-08-20 18:55:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/08/20/977019d4329045438b1f57ecd28131c9_h2642000000nero_aac16.mp4,00:01:58,福建汀江源国家级自然保护区,东经116°02’02”-116°30’08”,北纬25°35’12”-26°01’31”,《秘境之眼》 小麂 20210820
0210.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-09-04 19:01:40,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/09/04/da32df0f505948179f11fe93ecde3433_h2642000000nero_aac16.mp4,00:01:59,福建福安瓜溪桫椤省级自然保护区,东经119°30’24.9”-19°33’53.2”,北纬26°55’58.7”-26°59’05.8”,《秘境之眼》 小麂 20210904
0211.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-09-12 20:14:54,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/09/12/24d1bb1007da4caaa4d6453bec92b1c0_h2642000000nero_aac16.mp4,00:02:00,广东翁源青云山省级自然保护区,东经114°07’50”-114°17’25”,北纬24°14’22”-24°21’45”,《秘境之眼》 小麂 20210912
0212.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-09-23 19:51:25,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/09/23/db19141103f34d2bb05003b5866bd137_h2642000000nero_aac16.mp4,00:02:00,浙江九龙山国家级自然保护区,东经118°49’38”-118°55’03”,北纬28°19’10”-28°24’43”,《秘境之眼》 小麂 20210923
0213.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-11-14 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/11/14/ee7db80680554e4d97ed4e1727743df6_h2642000000nero_aac16.mp4,00:02:00,福建闽江源国家级自然保护区,东经116°46’41”-116°59’24”,北纬26°35’47”-26°49’56”,《秘境之眼》 小麂 20211114
0214.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-12-04 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/04/d3e2076122e842b4b664fb24a58c9336_h2642000000nero_aac16.mp4,00:02:00,湖北大老岭国家级自然保护区,东经110°52’47”-111°00’21”,北纬30°00’13”-31°04’07”,《秘境之眼》 小麂 20211204
0215.mp4,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-12-11 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/11/e269dacbc5994198a2e34fd780153846_h2642000000nero_aac16.mp4,00:02:00,广东南雄小流坑一青嶂山省级自然保护区,东经114°07’33”-114°26’47”,北纬24°59’19”-25°19’01”,《秘境之眼》 小麂 20211211
