title,brief,time,video_url,length,image,play_url,focus_date,id,guid,mode,place,longitude,latitude
《秘境之眼》 小天鹅/雉鸡/黑熊/中华斑羚/猪獾/小麂 20220207,神农架国家公园体制试点区为众多野生动物创造了优良的栖息环境。,2022-02-07 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/02/07/7f11c55ad3f34fff880d775e28014e59_h2642000000nero_aac16.mp4,00:02:00,https://p3.img.cctvpic.com/fmspic/2022/02/07/7f11c55ad3f34fff880d775e28014e59-1.jpg,https://tv.cctv.com/2022/02/07/VIDEzy35dqglNL9HOpsGbhNA220207.shtml,1.64423E+12,VIDEzy35dqglNL9HOpsGbhNA220207,7f11c55ad3f34fff880d775e28014e59,1,神农架国家公园体制试点区,东经109°56’3.347”-110°36’26.779”,北纬31°21’24.223”-31°36’27.317”
《秘境之眼》 野牦牛/雪豹/藏狐/棕熊/狼/豹 20220202,三江源国家公园有着“高寒生物自然种质资源库”的美名。,2022-02-02 21:13:22,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/02/02/375a68cfd70d4147adf8fa05d0939d9c_h2642000000nero_aac16.mp4,00:02:00,https://p1.img.cctvpic.com/fmspic/2022/02/02/375a68cfd70d4147adf8fa05d0939d9c-1.jpg,https://tv.cctv.com/2022/02/02/VIDERHenX7PzRr7DZhg2MG9o220202.shtml,1.64381E+12,VIDERHenX7PzRr7DZhg2MG9o220202,375a68cfd70d4147adf8fa05d0939d9c,1,三江源国家公园,东经89°50’57”-99°14’57”,北纬32°22’36”-36°47’53”
《秘境之眼》 中华鬣羚 20220130,大熊猫国家公园雪宝顶片区内，中华鬣羚正在密林中穿行。,2022-01-30 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/30/14381d4ce2354090a4a93c5130cee444_h2642000000nero_aac16.mp4,00:01:59,https://p1.img.cctvpic.com/fmspic/2022/01/30/14381d4ce2354090a4a93c5130cee444-1.jpg,https://tv.cctv.com/2022/01/30/VIDEmtFljNKyrmI3zd1j10RP220130.shtml,1.64354E+12,VIDEmtFljNKyrmI3zd1j10RP220130,14381d4ce2354090a4a93c5130cee444,1,大熊猫国家公园雪宝顶片区,东经103°50’30”-104°18’20”,北纬32°14’47”-32°28’42”
《秘境之眼》 梅花鹿 20220129,梅花鹿，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》极危物种。,2022-01-29 18:56:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/29/a566ca7aece74dd0b764e8d7a81f0c8f_h2642000000nero_aac16.mp4,00:01:59,https://p5.img.cctvpic.com/fmspic/2022/01/29/a566ca7aece74dd0b764e8d7a81f0c8f-1.jpg,https://tv.cctv.com/2022/01/29/VIDE5crEGjpPSu5Vc8Maf8So220129.shtml,1.64345E+12,VIDE5crEGjpPSu5Vc8Maf8So220129,a566ca7aece74dd0b764e8d7a81f0c8f,1,甘肃白龙江阿夏省级自然保护区,东经103°00’33”-104°03’.411”,北纬33°40’22”-34°00’16”
《秘境之眼》 中华斑羚/毛冠鹿/猕猴/林麝/中华鬣羚 20220128,湖北大老岭国家级自然保护区内，有着丰富的自然资源。,2022-01-28 20:03:32,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/28/ac2dcf9187304a2999f572f17ada6cde_h2642000000nero_aac16.mp4,00:01:59,https://p5.img.cctvpic.com/fmspic/2022/01/28/ac2dcf9187304a2999f572f17ada6cde-1.jpg,https://tv.cctv.com/2022/01/28/VIDEPxwsN5kb1n3djWuSkwC4220128.shtml,1.64337E+12,VIDEPxwsN5kb1n3djWuSkwC4220128,ac2dcf9187304a2999f572f17ada6cde,1,湖北大老岭国家级自然保护区,东经110°52’47”-111°00’21”,北纬30°00’13”-31°04’07”
《秘境之眼》 藏酋猴 20220127,藏酋猴，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-01-27 19:15:23,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/27/524966d39a904d77adaf7418e16d75f3_h2642000000nero_aac16.mp4,00:02:00,https://p5.img.cctvpic.com/fmspic/2022/01/27/524966d39a904d77adaf7418e16d75f3-1.jpg,https://tv.cctv.com/2022/01/27/VIDEJ7TMGVkIRNwKWAc9jf3z220127.shtml,1.64328E+12,VIDEJ7TMGVkIRNwKWAc9jf3z220127,524966d39a904d77adaf7418e16d75f3,1,江西铜钹山国家级自然保护区,东经118°11’42”-118°21’47”,北纬28°03’39”-28°10’45”
《秘境之眼》 鸳鸯 20220126,鸳鸯，国家二级重点保护野生动物。,2022-01-26 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/26/1a26ad338968442eadd5853674dbaa2d_h2642000000nero_aac16.mp4,00:02:00,https://p3.img.cctvpic.com/fmspic/2022/01/26/1a26ad338968442eadd5853674dbaa2d-1.jpg,https://tv.cctv.com/2022/01/26/VIDEJhqFcIk3CVCUczfw5CAN220126.shtml,1.64319E+12,VIDEJhqFcIk3CVCUczfw5CAN220126,1a26ad338968442eadd5853674dbaa2d,1,江西阳际峰国家级自然保护区,东经117°14’33”-117°24’27”,北纬27°51’01”-27°59’03”
《秘境之眼》 白鹇 20220125,白鹇，国家二级重点保护野生动物。,2022-01-25 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/25/cb7f28daa06a4ffe93c48a005c9ea15c_h2642000000nero_aac16.mp4,00:02:00,https://p1.img.cctvpic.com/fmspic/2022/01/25/cb7f28daa06a4ffe93c48a005c9ea15c-1.jpg,https://tv.cctv.com/2022/01/25/VIDERsPdDBQEepbyYpejPUvE220125.shtml,1.64311E+12,VIDERsPdDBQEepbyYpejPUvE220125,cb7f28daa06a4ffe93c48a005c9ea15c,1,广东南雄小流坑一青嶂山省级自然保护区,东经14°07’33”-114°26’47”,北纬24°59’19”-25°19’01”
《秘境之眼》 驼鹿 20220124,驼鹿，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》极危物种。,2022-01-24 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/24/2b7917ed26bc425abc8f9d9c277caae2_h2642000000nero_aac16.mp4,00:01:57,https://p2.img.cctvpic.com/fmspic/2022/01/24/2b7917ed26bc425abc8f9d9c277caae2-1.jpg,https://tv.cctv.com/2022/01/24/VIDEojJAYuiCBTi2VmhPlg7m220124.shtml,1.64303E+12,VIDEojJAYuiCBTi2VmhPlg7m220124,2b7917ed26bc425abc8f9d9c277caae2,1,黑龙江岭峰国家级自然保护区,东经122°41’30”-123°26’05”,北纬：52°15’03”-52°31’00”
《秘境之眼》 血雉 20220123,血雉，国家二级重点保护野生动物。,2022-01-23 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/23/ed62ba36a7a74a14b0a0841cbd6e4517_h2642000000nero_aac16.mp4,00:01:59,https://p3.img.cctvpic.com/fmspic/2022/01/23/ed62ba36a7a74a14b0a0841cbd6e4517-1.jpg,https://tv.cctv.com/2022/01/23/VIDEDzJUbpMUAG6RFoZFyqKA220123.shtml,1.64294E+12,VIDEDzJUbpMUAG6RFoZFyqKA220123,ed62ba36a7a74a14b0a0841cbd6e4517,1,大熊猫国家公园王朗片区,东经103°57’0.94”-104°11’25.9”,北纬32°48’56”-33°02’
《秘境之眼》 小麂 20220122,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-01-22 18:52:39,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/22/61411295b9bf40abb0d626497a015750_h2642000000nero_aac16.mp4,00:02:00,https://p2.img.cctvpic.com/fmspic/2022/01/22/61411295b9bf40abb0d626497a015750-1.jpg,https://tv.cctv.com/2022/01/22/VIDEYC5m4hjArKfmY4wuU9JP220122.shtml,1.64286E+12,VIDEYC5m4hjArKfmY4wuU9JP220122,61411295b9bf40abb0d626497a015750,1,湖北南河国家级自然保护区,东经111°15’7.9”-111°30’56.6”,北纬31°53’11.9”-32°10’25.4”
《秘境之眼》 中华斑羚 20220121,中华斑羚，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2022-01-21 18:52:58,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/21/f53ded2d186c4890b4ff97b250df86d0_h2642000000nero_aac16.mp4,00:01:59,https://p3.img.cctvpic.com/fmspic/2022/01/21/f53ded2d186c4890b4ff97b250df86d0-1.jpg,https://tv.cctv.com/2022/01/21/VIDE6PcalKw0MWbpN6g6fyo4220121.shtml,1.64277E+12,VIDE6PcalKw0MWbpN6g6fyo4220121,f53ded2d186c4890b4ff97b250df86d0,1,湖北十八里长峡国家级自然保护区,东经109°43’52”-109°56’51”,北纬31°31’10”-31°42’16”
《秘境之眼》 白冠长尾雉 20220120,白冠长尾雉，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2022-01-20 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/20/84f28eede161468980958db72d4cabfd_h2642000000nero_aac16.mp4,00:02:00,https://p2.img.cctvpic.com/fmspic/2022/01/20/84f28eede161468980958db72d4cabfd-1.jpg,https://tv.cctv.com/2022/01/20/VIDEG6fsIR7hzjXyEKkkICmY220120.shtml,1.64268E+12,VIDEG6fsIR7hzjXyEKkkICmY220120,84f28eede161468980958db72d4cabfd,1,湖北大别山国家级自然保护区,东经115°30’-116°4’,北纬30°31’-31°13’
《秘境之眼》 灰胸竹鸡 20220119,灰胸竹鸡，国家保护的有重要生态、科学、社会价值的陆生野生动物。,2022-01-19 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/19/845cdf06aae94e92814c6086d05324bc_h2642000000nero_aac16.mp4,00:02:00,https://p4.img.cctvpic.com/fmspic/2022/01/19/845cdf06aae94e92814c6086d05324bc-1.jpg,https://tv.cctv.com/2022/01/19/VIDE6f3AiQY2TZNT0KBnf8PJ220119.shtml,1.64259E+12,VIDE6f3AiQY2TZNT0KBnf8PJ220119,845cdf06aae94e92814c6086d05324bc,1,湖南黄桑国家级自然保护区,东经109°45’-110°10’,北纬26°17’-26°35’
《秘境之眼》 白鹇 20220118,白鹇，国家二级重点保护野生动物。,2022-01-18 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/18/a0bef0d9da3c4809a70ca6598f5de873_h2642000000nero_aac16.mp4,00:01:59,https://p5.img.cctvpic.com/fmspic/2022/01/18/a0bef0d9da3c4809a70ca6598f5de873-1.jpg,https://tv.cctv.com/2022/01/18/VIDEvf5Nce9vXz6bQKxgNoFB220118.shtml,1.64251E+12,VIDEvf5Nce9vXz6bQKxgNoFB220118,a0bef0d9da3c4809a70ca6598f5de873,1,广东翁源青云山省级自然保护区,东经114°47’8”-115°28’56”,北纬39°50’41”-40°63’0”
《秘境之眼》 毛冠鹿 20220116,毛冠鹿，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-01-16 18:53:13,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/16/8b36dc2a066a407abb73c25f415555f2_h2642000000nero_aac16.mp4,00:01:59,https://p3.img.cctvpic.com/fmspic/2022/01/16/8b36dc2a066a407abb73c25f415555f2-1.jpg,https://tv.cctv.com/2022/01/16/VIDExRZB6fItKnPdzetfTNIC220116.shtml,1.64233E+12,VIDExRZB6fItKnPdzetfTNIC220116,8b36dc2a066a407abb73c25f415555f2,1,云南乌蒙山国家级自然保护区,东经103°51’47”-104°45’04”,北纬27°47’35”-28°17’42”
《秘境之眼》 小麂 20220115,小麂，国家保护的有重要生态、科学、社会价值的陆生野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-01-15 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/15/aad2e39410dd4beeb5901e002d0ca7d6_h2642000000nero_aac16.mp4,00:02:00,https://p3.img.cctvpic.com/fmspic/2022/01/15/aad2e39410dd4beeb5901e002d0ca7d6-1.jpg,https://tv.cctv.com/2022/01/15/VIDE89MSAXLzcMCvPZstYES2220115.shtml,1.64224E+12,VIDE89MSAXLzcMCvPZstYES2220115,aad2e39410dd4beeb5901e002d0ca7d6,1,福建福安瓜溪桫椤省级自然保护区,东经119°30’24.9”-119°33’.532”,北纬26°55’58.7”-26°59’05.8”
《秘境之眼》 黑领噪鹛 20220114,黑领噪鹛，国家保护的有重要生态、科学、社会价值的陆生野生动物。,2022-01-14 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/14/1e11ff2ed2484fa78588ea0be5bf5d62_h2642000000nero_aac16.mp4,00:02:00,https://p3.img.cctvpic.com/fmspic/2022/01/14/1e11ff2ed2484fa78588ea0be5bf5d62-1.jpg,https://tv.cctv.com/2022/01/14/VIDEu0jBV0zlSnIi5jAOGzQG220114.shtml,1.64216E+12,VIDEu0jBV0zlSnIi5jAOGzQG220114,1e11ff2ed2484fa78588ea0be5bf5d62,1,广东南雄小流坑一青嶂山省级自然保护区,东经114°07’33”-114°26’.471”,北纬24°59’19”-25°19’01”
《秘境之眼》 白鹇 20220113,白鹇，国家二级重点保护野生动物。,2022-01-13 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/13/8df148ba5bfe43b3aee0a11dd0eb4949_h2642000000nero_aac16.mp4,00:02:00,https://p1.img.cctvpic.com/fmspic/2022/01/13/8df148ba5bfe43b3aee0a11dd0eb4949-1.jpg,https://tv.cctv.com/2022/01/13/VIDEet18JtOMsoQIskOtP2b1220113.shtml,1.64207E+12,VIDEet18JtOMsoQIskOtP2b1220113,8df148ba5bfe43b3aee0a11dd0eb4949,1,福建闽江源国家级自然保护区,东经116°46’.！41”-116°59’24”,北纬26°35’47”-26°49’56”
《秘境之眼》 喜马拉雅鬣羚 20220112,喜马拉雅鬣羚，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》濒危物种。,2022-01-12 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/12/d5359fee80da4d09834784b057b4b2c6_h2642000000nero_aac16.mp4,00:01:58,https://p3.img.cctvpic.com/fmspic/2022/01/12/d5359fee80da4d09834784b057b4b2c6-1.jpg,https://tv.cctv.com/2022/01/12/VIDEfv2l3J1wp5IA8BHz3DKJ220112.shtml,1.64199E+12,VIDEfv2l3J1wp5IA8BHz3DKJ220112,d5359fee80da4d09834784b057b4b2c6,1,西藏雅鲁藏布大峡谷国家级自然保护区,东经94°39’-96°06’,北纬29°05’-30°20’
《秘境之眼》 藏羚/野牦牛/雪豹/赤狐/荒漠猫/白唇鹿 20220111,三江源国家公园位于地球“第三极”青藏高原腹地，这里呈现着野生动物们幸福生活的美好景象。,2022-01-11 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/11/082db7ad3dab4ecfbeba0c72bf165545_h2642000000nero_aac16.mp4,00:01:59,https://p5.img.cctvpic.com/fmspic/2022/01/11/082db7ad3dab4ecfbeba0c72bf165545-1.jpg,https://tv.cctv.com/2022/01/11/VIDEk8SENslVmqoDpiRsWlgr220111.shtml,1.6419E+12,VIDEk8SENslVmqoDpiRsWlgr220111,082db7ad3dab4ecfbeba0c72bf165545,1,三江源国家公园,东经89°50’57”-99°14’.571”,北纬32°22’36”-36°47’53”
《秘境之眼》 驼鹿 20220110,驼鹿，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》极危物种。,2022-01-10 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/10/4d84ae608d9249bbac6d328502d5a606_h2642000000nero_aac16.mp4,00:02:00,https://p2.img.cctvpic.com/fmspic/2022/01/10/4d84ae608d9249bbac6d328502d5a606-1.jpg,https://tv.cctv.com/2022/01/10/VIDErk7d13TxC9VGUuLO3wJi220110.shtml,1.64182E+12,VIDErk7d13TxC9VGUuLO3wJi220110,4d84ae608d9249bbac6d328502d5a606,1,黑龙江砍都河国家湿地公园,东经124°50’05”-125°08’.051”,北纬51°03’43”-51°12’16”
《秘境之眼》 大熊猫 20220109,大熊猫，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-01-09 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/09/e651ef6888f94aff99b25c2557c0b800_h2642000000nero_aac16.mp4,00:02:00,https://p3.img.cctvpic.com/fmspic/2022/01/09/e651ef6888f94aff99b25c2557c0b800-1.jpg,https://tv.cctv.com/2022/01/09/VIDEeiw75k4lRhYjlmutzsIm220109.shtml,1.64173E+12,VIDEeiw75k4lRhYjlmutzsIm220109,e651ef6888f94aff99b25c2557c0b800,1,大熊猫国家公园四川唐家河片区,东经104.6°-104.87°,北纬32.5°-32.68°
《秘境之眼》 中华鬣羚 20220108,中华鬣羚，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2022-01-08 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/08/f427eeeee990424988fd75972ca9d344_h2642000000nero_aac16.mp4,00:02:00,https://p4.img.cctvpic.com/fmspic/2022/01/08/f427eeeee990424988fd75972ca9d344-1.jpg,https://tv.cctv.com/2022/01/08/VIDEnZ3IDG9VauhLoMr2hnqS220108.shtml,1.64164E+12,VIDEnZ3IDG9VauhLoMr2hnqS220108,f427eeeee990424988fd75972ca9d344,1,浙江仙霞岭省级自然保护区,东经118°33’42”-118°41’5”,北纬28°15’26”-28°21’11”
《秘境之眼》 棕鼯鼠 20220107,棕鼯鼠：国家保护的有重要生态、科学、社会价值的陆生野生动物。,2022-01-07 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/07/82ce47a472684b0d8e0586ae5108fc35_h2642000000nero_aac16.mp4,00:02:00,https://p3.img.cctvpic.com/fmspic/2022/01/07/82ce47a472684b0d8e0586ae5108fc35-1.jpg,https://tv.cctv.com/2022/01/07/VIDErx7GKkQTjaVoYVy0DF8O220107.shtml,1.64155E+12,VIDErx7GKkQTjaVoYVy0DF8O220107,82ce47a472684b0d8e0586ae5108fc35,1,福建天宝岩国家级自然保护区,东经117°02’83”-117°03’.528”,北纬25°50’51”-26°12’0”
《秘境之眼》 白鹇/食蟹獴/小灵猫 20220106,位于福建的仙游木兰溪源省级自然保护区内，许多野生动物都在这里悠闲地生活着。,2022-01-06 20:22:15,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/06/4acdf547090d4d5e957c6ad050e5ca69_h2642000000nero_aac16.mp4,00:01:59,https://p1.img.cctvpic.com/fmspic/2022/01/06/4acdf547090d4d5e957c6ad050e5ca69-1.jpg,https://tv.cctv.com/2022/01/06/VIDERcM1ybYYvBHBxrBwttP1220106.shtml,1.64147E+12,VIDERcM1ybYYvBHBxrBwttP1220106,4acdf547090d4d5e957c6ad050e5ca69,1,仙游木兰溪源省级自然保护区,东经118°28’59”-118°43’24”,北纬25°28’42”-25°42’57”
《秘境之眼》 藏酋猴/毛冠鹿/勺鸡/中华鬣羚/白鹇/小麂 20220105,武夷山国家公园地处闽赣交界，这里生活着众多珍稀野生动物。,2022-01-05 18:53:18,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/05/7194b468b5bf49c38194786d7377d437_h2642000000nero_aac16.mp4,00:01:59,https://p2.img.cctvpic.com/fmspic/2022/01/05/7194b468b5bf49c38194786d7377d437-1.jpg,https://tv.cctv.com/2022/01/05/VIDEZV1XLIwkbplLoAutd6qz220105.shtml,1.64139E+12,VIDEZV1XLIwkbplLoAutd6qz220105,7194b468b5bf49c38194786d7377d437,1,武夷山国家公园,东经117°24’13”-117°59’19”,北纬27°31’20”-27°55’49”
《秘境之眼》 海南长臂猿/海南孔雀雉/海南赤麂/白喉冠鹎/赤腹松鼠 20220104,海南热带雨林国家公园位于海南岛中南部，这里栖息着众多野生动物。,2022-01-04 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/04/688c0fc2915f4ef0a5fb39ea7e59455d_h2642000000nero_aac16.mp4,00:02:00,https://p5.img.cctvpic.com/fmspic/2022/01/04/688c0fc2915f4ef0a5fb39ea7e59455d-1.jpg,https://tv.cctv.com/2022/01/04/VIDEKoW4IKeXDSVIIFeAbmVC220104.shtml,1.6413E+12,VIDEKoW4IKeXDSVIIFeAbmVC220104,688c0fc2915f4ef0a5fb39ea7e59455d,1,海南热带雨林国家公园,东经108°44’32”-110°04’43”,北纬18°33’16”-19°14’16”
《秘境之眼》 东北豹/东北虎/梅花鹿/黑熊/狍子 20220103,在东北虎豹国家公园，冬去春来积雪消融，大地生机勃勃。,2022-01-03 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/03/8ab4b2549df24556bc711e6beaab492e_h2642000000nero_aac16.mp4,00:02:00,https://p1.img.cctvpic.com/fmspic/2022/01/03/8ab4b2549df24556bc711e6beaab492e-1.jpg,https://tv.cctv.com/2022/01/03/VIDEhcEaCqedKFc6BDOaSQ9D220103.shtml,1.64121E+12,VIDEhcEaCqedKFc6BDOaSQ9D220103,8ab4b2549df24556bc711e6beaab492e,1,东北虎豹国家公园,东经129°05’0”-131°18’48”,北纬42°31’06”-44°14’49”
《秘境之眼》 大熊猫/黑熊/川金丝猴/四川羚牛/藏酋猴 20220102,大熊猫国家公园地处全球多样性保护热点地区，养育着许多藏在大山深处的精灵们。,2022-01-02 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2022/01/02/562de008501b49c19c0f840672faaec1_h2642000000nero_aac16.mp4,00:02:00,https://p5.img.cctvpic.com/fmspic/2022/01/02/562de008501b49c19c0f840672faaec1-1.jpg,https://tv.cctv.com/2022/01/02/VIDEe6xHFD14pmYZQoNETEDO220102.shtml,1.64112E+12,VIDEe6xHFD14pmYZQoNETEDO220102,562de008501b49c19c0f840672faaec1,1,大熊猫国家公园,东经102°11’10”-108°30’52”,北纬28°51’03”-34°10’07”
《秘境之眼》 藏酋猴 20211230,藏酋猴，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-12-30 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/30/a59487042b1a40e4b5f4f3863cdd7b21_h2642000000nero_aac16.mp4,00:01:59,https://p1.img.cctvpic.com/fmspic/2021/12/30/a59487042b1a40e4b5f4f3863cdd7b21-1.jpg,https://tv.cctv.com/2021/12/30/VIDEUrGjqXDUN9Y1BgPf3Orr211230.shtml,1.64087E+12,VIDEUrGjqXDUN9Y1BgPf3Orr211230,a59487042b1a40e4b5f4f3863cdd7b21,1,广东怀集大稠顶省级自然保护区,东经112°22’42”-112°27’.091”,北纬24°12’35”-24°19’24”
《秘境之眼》 普通鸬鹚 20211229,普通鸬鹚，国家保护的有重要生态、科学、社会价值的陆生野生动物。,2021-12-29 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/29/d8674541f59d4517a52622cdef20500a_h2642000000nero_aac16.mp4,00:02:00,https://p3.img.cctvpic.com/fmspic/2021/12/29/d8674541f59d4517a52622cdef20500a-1.jpg,https://tv.cctv.com/2021/12/29/VIDEySswed5YL0iObMyxK8YH211229.shtml,1.64078E+12,VIDEySswed5YL0iObMyxK8YH211229,d8674541f59d4517a52622cdef20500a,1,河南淅川丹阳湖国家湿地公园,东经111°28’09”-111°42’58”,北纬32°46’41”-32°38’15”
《秘境之眼》 白鹇 20211228,白鹇，国家二级重点保护野生动物。,2021-12-28 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/28/c350f0f803b14ad5a5efa3034bdea602_h2642000000nero_aac16.mp4,00:02:00,https://p2.img.cctvpic.com/fmspic/2021/12/28/c350f0f803b14ad5a5efa3034bdea602-1.jpg,https://tv.cctv.com/2021/12/28/VIDE2V5qbWG5v0CWJYIhv8yu211228.shtml,1.64069E+12,VIDE2V5qbWG5v0CWJYIhv8yu211228,c350f0f803b14ad5a5efa3034bdea602,1,江西南风面国家级自然保护区,东经113°57’47”-114°07’03”,北纬26°09’18”-26°26’10”
《秘境之眼》 黑熊 20211227,黑熊，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-12-27 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/27/4970191819e849a3a5da80090ad5eecf_h2642000000nero_aac16.mp4,00:02:00,https://p1.img.cctvpic.com/fmspic/2021/12/27/4970191819e849a3a5da80090ad5eecf-1.jpg,https://tv.cctv.com/2021/12/27/VIDE30kUi16XCBmucR3G53H0211227.shtml,1.6406E+12,VIDE30kUi16XCBmucR3G53H0211227,4970191819e849a3a5da80090ad5eecf,1,云南乌蒙山国家级自然保护区,东经103°51’47”-104°45’04”,北纬27°47’35”-28°17’42”
《秘境之眼》 毛冠鹿 20211226,毛冠鹿，国家二级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-12-26 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/26/cd09f13766b44a888680a3b2a9b6b0ca_h2642000000nero_aac16.mp4,00:02:00,https://p1.img.cctvpic.com/fmspic/2021/12/26/cd09f13766b44a888680a3b2a9b6b0ca-1.jpg,https://tv.cctv.com/2021/12/26/VIDETALEKlExhTAUIpRpy449211226.shtml,1.64052E+12,VIDETALEKlExhTAUIpRpy449211226,cd09f13766b44a888680a3b2a9b6b0ca,1,大熊猫国家公园王朗片区,东经103°57’0.94”-104°11’25.9”,北纬32°48’56”-33°02’38.9”
《秘境之眼》 猪獾 20211225,猪獾，国家保护的有重要生态、科学、社会价值的陆生野生动物。,2021-12-25 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/25/c7c5dd9233494185aa6253fb08294764_h2642000000nero_aac16.mp4,00:01:58,https://p4.img.cctvpic.com/fmspic/2021/12/25/c7c5dd9233494185aa6253fb08294764-1.jpg,https://tv.cctv.com/2021/12/25/VIDEJacuCOuZPxIf3mykk73q211225.shtml,1.64044E+12,VIDEJacuCOuZPxIf3mykk73q211225,c7c5dd9233494185aa6253fb08294764,1,湖南黄桑国家级自然保护区,东经109°45’-110°10’,北纬26°17’-26°35’
《秘境之眼》 北豚尾猴 20211224,北豚尾猴，国家一级重点保护野生动物。,2021-12-24 18:53:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/24/eef26d8b6ace4e0aaabaa8b829bae5fc_h2642000000nero_aac16.mp4,00:01:59,https://p4.img.cctvpic.com/fmspic/2021/12/24/eef26d8b6ace4e0aaabaa8b829bae5fc-1.jpg,https://tv.cctv.com/2021/12/24/VIDEjiEQ9ZS9TuSm9aVWZiJt211224.shtml,1.64035E+12,VIDEjiEQ9ZS9TuSm9aVWZiJt211224,eef26d8b6ace4e0aaabaa8b829bae5fc,1,云南糯扎渡省级自然保护区,东经100°22’-100°30’,北纬22°35’-22°47’
《秘境之眼》 白颈长尾雉 20211223,白颈长尾雉，国家一级重点保护野生动物，2016年《中国脊椎动物红色名录》易危物种。,2021-12-23 18:52:00,https://vod.cntv.myhwcdn.cn/flash/mp4video63/TMS/2021/12/23/6375ee4f66b4461abb389f718272c63b_h2642000000nero_aac16.mp4,00:02:00,https://p4.img.cctvpic.com/fmspic/2021/12/23/6375ee4f66b4461abb389f718272c63b-1.jpg,https://tv.cctv.com/2021/12/23/VIDE2VT4YtR4heZjR3R3s1yy211223.shtml,1.64026E+12,VIDE2VT4YtR4heZjR3R3s1yy211223,6375ee4f66b4461abb389f718272c63b,1,湖南高望界国家级自然保护区,东经109°58’23”-110°14’38”,北纬28°36’32”-28°45’39”
